county,year,month,num_pregnant_women,link
borden,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
bosque,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
bowie (private facility),2017,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brazoria,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brazos,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brewster,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
briscoe,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brooks,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brooks (private facility),2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
brown,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
burleson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
burnet (private facility - 1),2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
caldwell,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
calhoun,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
callahan,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cameron,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
camp,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
carson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cass,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
castro,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
chambers,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cherokee,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
childress,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
clay,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cochran,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
coke,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
coleman,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
collin,2017,july,10,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
collingsworth,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
colorado,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
comal,2017,july,3,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
comanche,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
concho,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cooke,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
coryell,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
cottle,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
crane,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
crockett,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
crosby,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
culberson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dallam,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dallas,2017,july,58,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dawson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
deaf smith,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
delta,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
denton,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dewitt,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dickens,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dickens (private facility),2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
dimmit,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
donley,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
duval,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
eastland,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
ector,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
edwards,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
el paso,2017,july,20,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
ellis,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
erath,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
falls,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
fannin (private facility - 1),2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
fannin (private facility - 2),2017,july,3,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
fayette,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
fisher,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
floyd,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
foard,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
fort bend,2017,july,9,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
franklin,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
freestone,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
frio (private facility),2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
gaines,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
galveston,2017,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
garza,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
gillespie,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
glasscock,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
goliad,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
gonzales,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
gray,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
grayson,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
gregg,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
grimes,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
guadalupe,2017,july,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hale,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hall,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hamilton,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hansford,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hardeman,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hardin,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
harris,2017,july,55,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
harrison,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
haskell (private facility),2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hays,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hemphill,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
henderson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hidalgo,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hidalgo (private facility),2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hill,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hockley,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hood,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hopkins,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
houston,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
howard,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hudspeth,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hunt,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
hutchinson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
irion,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jack,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jackson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jasper,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jeff davis,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jefferson,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jefferson (private facility),2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jim hogg,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jim wells,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
johnson,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
jones,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
karnes,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
karnes (private facility),2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kaufman,2017,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kendall,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kenedy,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kent,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kerr,2017,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kimble,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
king,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kinney,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
kleberg,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
knox,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
la salle,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lamar,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lamb,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lampasas,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lavaca,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lee,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
leon,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
liberty (private facility),2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
limestone,2017,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lipscomb,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
live oak,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
llano,2017,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
loving,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lubbock,2017,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
lynn,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
madison,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
marion,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
martin,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
mason,2017,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2017.pdf
